content,replies,retweets,favorites,published_date,polarity,subjectivity
former Yale coach Rudy Meredith inside federal court today. He is about to plead guilty to taking bribes. #CollegeAdmissionScandal pic.twitter.com/7H44hWGcEx,0.0,0,1,3/28/19 9:37,-0.25,0.5
This is what it looked like when Rudy Meredith called an Uber after entering his guilty plea.  #CollegeAdmissionScandal pic.twitter.com/upWzd64KlF,2.0,9,14,3/28/19 13:04,-0.5,1.0
Need to earn #money for #college the old fashioned way? Apply for all the #scholarships you even minimally qualify for! #collegeadmissionsscandal #operationvarsityblues Check out https://scholarships360.org/  and get started!pic.twitter.com/9VEZ8TB5c1,0.0,17,15,3/28/19 14:17,-0.012499999999999997,0.4
Ex-Yale Coach Pleads Guilty in College Admissions Scandal. #collegeadmissionsscandal https://www.nbcwashington.com/news/national-international/Ex-Yale-Soccer-Coach-Court-Appearance-College-Bribery-Scheme-507769311.html?akmobile=o_,1.0,26,54,3/28/19 15:09,-0.5,1.0
#LoriLoughlin #felicityhuffman  among a dozen parents expected to appear in #Boston #court today #collegeadmissionsscandal https://wjla.com/news/nation-world/parents-headed-to-court-in-nationwide-college-admissions-cheating-scam_pic.twitter.com/3qgCVgkz8K,1.0,2,0,3/29/19 5:10,-0.1,0.4
Media lined up and down the street to capture video of the defendants in the #admissionsscandal going into federal court @CBS8pic.twitter.com/bVIZI9cyRJ,0.0,2,4,3/29/19 5:40,-0.15555555555555559,0.2888888888888889
"Fake test scores, fake credentials, fake photographs might be headline news, but are any of us really surprised?Until we rethink verification, fraud will remain a way of life.  #FakeNews #AdmissionScandal  #TrustButVerify  #ShyftNetwork https://buff.ly/2uj4ebPpic.twitter.com/jtvjCamCeS",0.0,0,4,3/29/19 6:45,-0.35,0.975
"One of the fathers accused in the #collegeadmissionsscandal wants his passport back to go to Mexico for spring break with his family. Judge Page Kelley to private equity king Bill McGlashan: ""Im sorry to disappoint your family, but Im not going to allow the vacation.""",1.0,2,12,3/29/19 12:52,-0.075,0.36875
It sucks that I worked my ass off for a spot at this school and I see kids just buying there way in to their schools and I cant afford to do the same so I result to this. @cher @rihanna @ladygaga @NICKIMINAJ @iamcardib #CollegeAdmissionScandal pic.twitter.com/wnIHVmixNE,0.0,1,1,3/30/19 1:37,-0.15,0.2125
#collegeadmissionscandal #CollegeCheatingScandal   EXCLUSIVE: Downcast Lori Loughlin appears tense and bites her nails as she is pictured for the first time since she was arrested in the college bribery scandal alongside husband Mossimo Giannulli https://mol.im/a/6863455pic.twitter.com/1uNHz9FoqZ,5.0,0,14,3/30/19 9:14,-0.04166666666666666,0.41666666666666663
Stands are starting to fill up for the first USC womens water polo home game since the #AdmissionScandal pic.twitter.com/1OcBugL3eY,1.0,0,5,3/30/19 14:02,-0.05000000000000001,0.2777777777777778
"With headlines like #JussieSmollett, #RKelly and the #CollegeAdmissionsScandal who do celebrities turn to for damage control? Crisis manager Darrell Johnson knows, and told us what steps celebrities take when theyre getting negative press. pic.twitter.com/bJXRv9XjDA",1.0,2,6,3/31/19 7:43,-0.3,0.4
"How Admissions Really Work: If The College Admissions Scandal Shocked You, Read This http://ow.ly/v0DP30obwmQ #collegetalk #college #HigherEd #collegescandal #admissions #highschool #parenting",0.0,4,3,3/31/19 17:40,-0.24999999999999997,0.5
I keep asking him ( @GavinNewsom ) about #Synermed which is as bad as the #collegeadmissionscandal and he hides pic.twitter.com/UZPMfXmYZn,1.0,1,2,3/31/19 19:20,-0.6999999999999998,0.6666666666666666
What does the college admissions cheating scandal have in common Star Trek The Next Generation?#startrek #collegeadmissionscandal #collegeadmissions #wesleycrusher #exceptionalrandos #dammitwesleyhttps://www.youtube.com/watch?v=YrHxrK5jZXw_,0.0,0,0,4/2/19 10:23,-0.15,0.25
"When I got accepted into college, my parents gave me $200My mom blessed them and grabbed my hand & crying said ""this is all we can give you, please forgive us""The day I spent that money, I cried, because I knew that was all they had for my education#CollegeCheatingScandal",128.0,7.3K,55K,3/14/19 9:00,-0.15000000000000002,0.35
"As we all focus our attention on the horrific #CollegeCheatingScandal, let's also recall the time when Donald Trump settled a $25 million lawsuit that alleged that he had defrauded students at the FAKE Trump University.Our President is a fraudster!Let's start from the top!",98.0,1.0K,3.0K,3/13/19 19:02,-0.275,0.65
"Remember how Republicans attacked 'liberals' because they assumed Lori Loughlin and her husband Mossimo Giannulli, two individuals allegedly involved in the #CollegeCheatingScandal were ""liberals?""Turns out Giannulli is a rabid Trump supporter!Another EPIC fail by the right!",139.0,974,2.9K,3/16/19 8:02,-0.04196428571428573,0.3339285714285714
And people are acting like stupid kids getting into Yale is something new. #CollegeCheatingScandal pic.twitter.com/HAXRa3wTGZ,73.0,469,1.8K,3/13/19 15:54,-0.2212121212121212,0.48484848484848486
"If you commit fraud in this country, you will be indicted and justice will be served. Plain and simple. #CollegeCheatingScandal  No one is above the law *cough* Donald Trump *cough*",73.0,200,995,3/13/19 19:40,-0.07142857142857142,0.2714285714285714
I presented Nyasia Jordan with the @naacpspfld Youth Award. She had a 4.4 GPA and received $300K in scholarships to attend @Harvard. This is how poor Black students do it all the time with no #CollegeCheatingScandal.Listen to her inspirational story. pic.twitter.com/269xdbMb6x,20.0,223,594,3/14/19 6:40,-0.022222222222222216,0.6777777777777777
I was on @MorningEdition this morning with @AlexndraRobbins talking the #CollegeCheatingScandal and the ugly truth: We don't actually believe in equality nor do we want a meritocracy. https://www.npr.org/2019/03/14/703287515/college-access-and-inequality?utm_campaign=storyshare&utm_source=twitter.com&utm_medium=social_,22.0,150,445,3/14/19 6:43,-0.35,0.55
Was there a single Trump supporter among the #CollegeScam group of people?,72.0,93,399,3/13/19 17:10,-0.07142857142857142,0.21428571428571427
What is also disgusting is that these kids come from very affluent families don't need jobs. Instead they stole another student's opportunity #CollegeCheatingScandal,16.0,76,390,3/14/19 3:25,-0.07750000000000007,1.0
"College Admissions Scandal Fallout: Hallmark Drops Lori Loughlin, Daughter Loses Sephora Amid Uproar. #collegeadmissionsscandal #CollegeCheatingScandal https://www.nbcwashington.com/entertainment/entertainment-news/Lori-Loughlin-Olivia-Jade-Loses-Sephora-Partnership--507159691.html?akmobile=o_",40.0,119,309,3/14/19 14:34,-0.3,0.1
Faking a disability. Seriously?This is disgusting. Disgusting.#CollegeCheatingScandal pic.twitter.com/QoZzIHVL1v,15.0,98,302,3/13/19 20:55,-0.7777777777777777,0.8888888888888888
I talk to one of the young men behind the #CollegeCheatingScandal_ @Fred_Willardhttp://youtu.be/RWu4FwV052M,27.0,31,219,3/14/19 7:16,-0.15000000000000002,0.55
"As Lori Loughlin traveled from Vancouver to LA Tues to surrender to federal authorities in the #CollegeCheatingScandal --which got her daughter, Olivia, into USC -- Olivia spent the night in the Bahamas on the yacht of Rick Caruso, the billionaire Chair of USC's Board of Trustees pic.twitter.com/LTHHBE282A",38.0,148,218,3/13/19 17:31,-0.1,0.1
Sending my thoughts & prayers to #LoriLoughlin & her family as well. I dont by any means condone what happened but that doesnt mean we shouldnt pray for her & have forgiveness. Everyone makes mistakes. Shell always have my support. Whos with me #Hearties?,41.0,37,200,3/17/19 16:43,-0.3125,0.6875
".@abigailmarone on #CollegeCheatingScandal: Its really just a slap in the face to students like myself  .. Its diminishing the idea of hard work in my generation and in future generations, which unfortunately is going to have negative impacts on all of society. #TrishReganpic.twitter.com/6wYsRLwtYk",9.0,67,186,3/13/19 17:28,-0.17833333333333332,0.4533333333333333
More evidence of  #collegeadmissionscandal by dirty Democrats Felicity Huffman and Lori Loughlin #CollegeCheatingScandal pic.twitter.com/aRxPDRoAPs,16.0,237,181,3/13/19 18:49,-0.04999999999999999,0.65
"#Collegecheatingscandal : What happens to the students? - CNN If they've already graduated, Helwick said she doubts a school would revoke a degree. I dont see why they wouldnt revoke the degree it is a ill gotten gain. Just like money from drug sales. https://www.cnn.com/2019/03/14/us/college-admission-cheating-students/index.html_",22.0,83,173,3/14/19 18:28,-0.5,1.0
People will spend the rest of their lives paying for college and it will effect their children also. This is serious! And personal! #CollegeCheatingScandal,6.0,4,168,3/14/19 16:47,-0.20833333333333331,0.4833333333333333
"By @Imani_Barbarin: ""Black, brown and disabled students have voiced their experiences working hard to navigate a system built to encourage their failure...""https://www.forbes.com/sites/imanibarbarin/2019/03/16/how-the-college-admissions-scandal-will-affect-disabled-students-of-color/?fbclid=IwAR20LfX1CkMqxDHTZlRbaVZyXgLyintbD5ndA1GhYrH38QqMgaXBT33RhmM#165819a125a8_#AuntBeckyGate #CollegeCheatingScandal #DisabilityTooWhite #CripTheVote",1.0,101,163,3/16/19 19:30,-0.24375000000000002,0.39375
But what makes me so mad about the #CollegeCheatingScandal is that these athletics admissions spots could have gone to kids who actually worked hard to chase their dream of affording college. Instead we get half-assed privileged kids who were already born at the to of the ladder.,5.0,22,148,3/13/19 20:46,-0.3055555555555556,0.5472222222222222
"I should clarify, that I was kidnapped from Orange County by a pedophile, and 15 years later won a $500,000 settlement in court.  i lost my childhood & 5 YEARS of my life for the same cost it takes to get 2 kids into USC illegally. #CollegeCheatingScandal #LeavingNeverland",7.0,15,139,3/14/19 23:22,-0.16666666666666666,0.20833333333333334
"Remember the names of Black parents, like #TanyaMcDowell and #KelleyWilliamsBolar, who served years in jail for trying to get their children a decent education. #CollegeCheatingScandal https://bit.ly/2W3j8Pd",2.0,87,128,3/14/19 7:32,-0.03333333333333333,0.3666666666666667
"Remember the names of Black parents, like #TanyaMcDowell and #KelleyWilliamsBolar, who served years in jail for trying to get their children a decent education. #CollegeCheatingScandal http://bit.ly/2TR6NA7",4.0,86,128,3/17/19 14:30,-0.03333333333333333,0.3666666666666667
The American Education Express Card: Because Bribing Colleges Shouldn't Be Hard #CollegeAdmissionsScandal #CollegeCheatingScandal pic.twitter.com/1HCnqMkggr,6.0,48,123,3/14/19 15:09,-0.14583333333333334,0.2708333333333333
Cry me an Fing river. The college acceptance process is terrifying for ALL parents! Plus us regular working folk have to figure out how we are going to swing the incredibly high tuition without our kids going into massive debt! #CollegeCheatingScandal  https://www.huffpost.com/entry/admissions-scam-rich-terrified-college_n_5c8a8fa0e4b0450ddae89e2b_,9.0,30,116,3/16/19 19:26,-0.21,0.6542307692307692
Yes she did! Was it worth it LorI?Bad ideato bribe people. Hallmark has cut its ties with Mayor Stanton #WhenCallsTheHeart#CollegeCheatingScandal #CollegeAdmissionsScam#LoriLoughlin pic.twitter.com/Pbsp4M4rVy,8.0,104,113,3/14/19 16:02,-0.19999999999999993,0.3833333333333333
"William Macy @ courthouse w/wife arrested in #CollegeCheatingScandalHe plays the drunk father on ""Shameless"" a degenerate TV showthat mocks middle-class, White familiesFamilies whose children could NEVER get into Harvard like his stupid, spoiled bratspic.twitter.com/41LgU4to53",9.0,37,112,3/13/19 22:02,-0.4333333333333333,0.6666666666666666
"As someone who got a HARD rejection from USC and their film school, hearing ""As you guys know, I don't really care about school"" just pours salt in the wound. BUT LOOK AT ME NOW. #CollegeCheatingScandal pic.twitter.com/deLZZZcCot",0.0,4,110,3/13/19 15:52,-0.04583333333333334,0.37083333333333335
"The #CollegeCheatingScandal transcends party politics. It exposes  our fake meritocracy. It exposes our ""educated elite"" as neither educated nor elite. It enrages the middle class. It will be an important issue for 2020. Trump should ""drain the academic swamp"" too.",5.0,47,109,3/18/19 5:59,-0.024999999999999994,0.5
Lori Loughlins daughter Olivia Jade Giannulli's  at the center of the #CollegeCheatingScandal  personal brand-building is now being called into question along with the validity of her college admission http://thr.cm/grnkncpic.twitter.com/I19RHvKOoC,22.0,37,106,3/13/19 18:17,-0.05,0.2
#CollegeCheatingScandal is annoying & hard for me to engage with. I just had to drop out of school because it couldnt be made accessible to me as someone who is sick & disabled. The accomodations they were willing to provide werent the ones I needed to participate.,2.0,25,105,3/14/19 15:26,-0.2301587301587302,0.6206349206349205
Also while I was paying for my sons 3 yrs of college I had a temp job making minimal money.I wanted him to go to college so * I * paid for him to go w/ my credit card.Felicity Huffman & Lori Loughlin had it all & still cheated.How wrong & unfair.#CollegeCheatingScandal,5.0,24,102,3/13/19 15:35,-0.3666666666666667,0.8333333333333334
I wonder if #FelicityHuffman and #LoriLoughlin know that #SAT prep #books are 20% off @BNEventsGrove. They cost a lot less than bribes!  #JoshSabarra #Friday #TGIF #FelicityHuffman #LoriLoughlin #CollegeAdmissions #scandal #college #university #SAT #ACT #crew #rowingpic.twitter.com/1iF9lXOvCO,2.0,39,97,3/23/19 1:42,-0.20833333333333331,0.06666666666666667
"""I'm so disappointed in you, Aunt Becky. I mean, I expected this from a desperate housewife, but you?"" #TheDailyShow's @Trevornoah took aim at the #CollegeCheatingScandal last night: http://thr.cm/3r66GYpic.twitter.com/7ISg0ISKyD",5.0,21,97,3/13/19 19:46,-0.35250000000000004,0.5808333333333333
What is dishonest is to force parents 2 bring their children to an  underperforming school. #Dishonest is the zipcodelaws #CollegeCheatingScandal @RealTalkGwenS @kelleywbolar @MaryElizPflum @TODAYshow @MonaDavids @GloriaJRomero @kevinpchavous @DrStevePerryhttps://www.today.com/parents/ohio-mom-jailed-school-swap-college-cheating-scandal-t150441_,7.0,109,95,3/15/19 19:38,-0.3,0.5
Do U think they should serve jail time??? https://perezhilton.com/felicity-huffman-lori-loughlin-jail-time-possibility/_ #LoriLoughlin #FelicityHuffman #CollegeCheatingScandal #OliviaJade,117.0,4,83,3/20/19 9:01,-0.1,0.0
Lest we forget another criminal in the #CollegeCheatingScandal pic.twitter.com/TeIjseOvKm,11.0,16,76,3/20/19 5:13,-0.4,0.55
"Very unfortunate the parents put them in that position, but they DID NOT EARN the right to be in USC. #CollegeCheatingScandal",1.0,8,74,3/14/19 15:51,-0.18214285714285716,0.7678571428571428
"University of Texas President @gregfenves announced Michael Center's firing in an email.""The integrity of UT admissions is essential to our mission as a research university and to the students and families we serve."" #CollegeCheatingScandal https://bit.ly/2HfYo3a",6.0,33,67,3/13/19 19:49,-0.05,0.2
It's very upsetting to realize that Black media outlets do not prioritize connecting the dots of disability to headlining stories.  It would have been poignant for a Black media outlet to discuss the #CollegeCheatingScandal with the disability angle as Teen Vogue has done.,1.0,22,61,3/14/19 9:19,-0.02666666666666666,0.33333333333333337
"If you thought these the #CollegeCheatingScam was infuriating before, wait until you hear some of the details that allowed them to pull it off. http://bit.ly/2Y7GdlI",10.0,17,56,3/18/19 17:04,-0.6,0.8
"If you think rich white men failing upward is a thing in #CollegeCheatingScandal you haven't seen the entertainment industry. There's a reason why the numbers are so dismal at the DGA and other guilds. There's a shocking number of legacy hires, keeping genuine talent out.",1.0,11,51,3/13/19 23:52,-0.06999999999999999,0.525
Kyle Richards Accused of Bribing Her Daughters Way Into College  Shocked By Her Friend's Lori Loughlin's Arrest In #CollegeCheatingScandal! https://allaboutthetea.com/2019/03/14/kyle-richards-accused-of-college-bribery/_  #LoriLoughlin #KyleRichards #RHOBHpic.twitter.com/eUiSkoNtEW,20.0,12,48,3/14/19 12:42,-0.38125,0.4
Lori Loughlin was taken into custody Wednesday morning by the FBI  a day after she was indicted along with 49 others in the #CollegeCheatingScandal. She was in Canada when the indictments came down http://thr.cm/tFSFIv,4.0,12,45,3/14/19 3:47,-0.15555555555555559,0.2888888888888889
"Like I said on #SteelTruth Wednesday night, this #CollegeCheatingScandal will extend FAR and WIDE...#HillaryClinton profited from cheaters? Who is really shocked here?https://www.foxnews.com/politics/mom-implicated-in-college-admissions-scandal-held-gillibrand-fundraiser_",2.0,31,44,3/15/19 7:02,-0.2333333333333333,0.7333333333333334
"When it comes to the #CollegeCheatingScandal, you only need to listen to people of color and people with disabilities to see how unjust and corrupt the system is, and why we need measures like #AffirmativeAction.https://twitter.com/Imani_Barbarin/status/1105821937845051393_",0.0,11,43,3/15/19 7:20,-0.25,1.0
"I remember the convo to this day when my single dad whos paid my education, day one, told me I might have to take a semester off. Money was tight, my brother was financially irresponsible. I was taking the hit for it. I didnt take the semester off 1/3 #CollegeCheatingScandal",1.0,4,42,3/15/19 22:49,-0.08333333333333333,0.16666666666666666
"Aunt Becky,her lazy kids and the other crooks gotta do time.Black moms/teachers were all prosecuted and went to jail. Black girl has to prove she didn't cheat.AuntBeckywholefamilygottadotime@OfficialCBC#CollegeCheatingScandal #reparations #breakingbrown #tonetalkspic.twitter.com/qTC7DoviF1",1.0,30,39,3/14/19 20:32,-0.16166666666666665,0.44833333333333336
"According to parents and counselors, its common practice for parents at elite schools to pay for a doctors diagnosis that allows their children extra test taking time, whether they need it or not http://thr.cm/an39Fd #CollegeCheatingScandal pic.twitter.com/qZDFgJOXiy",3.0,21,39,3/17/19 22:43,-0.15,0.3
"""So if you're a college or university that excludes students that looks like America, which now the majority of public school children are low income [&] are people of color, & you're excluding these communities, you're not excellent. @TiffanyJonesPhD #CollegeCheatingScandal https://twitter.com/kgsouthern/status/1107985153744347136_",1.0,17,38,3/19/19 8:55,-0.16666666666666666,0.45555555555555555
"He said on 60 minutes. NoHe drives drunk, leaves the scene of the accident, has to be wrestle down by eye witness.He is from a wealthy family, yet got a generous financial package #CollegeCheatingScandal?He might be VP to Biden in the #Election2020 because white privilege.https://twitter.com/PatrickSvitek/status/1105980161961459712_",1.0,60,37,3/13/19 17:15,-0.03111111111111111,0.45777777777777773
"#CollegeCheatingScandal Claims The Job Of Hercules Capital CEOIf youve donated to #KeyWorldwideFoundation the charity that funneled bribery payments, youre within your rights to request your donations back.Fake charity claimed to help #LowIncomehttps://www.forbes.com/sites/petercohan/2019/03/13/college-cheating-scandal-claims-the-job-of-hercules-capital-ceo/_",2.0,37,37,3/13/19 16:29,-0.25,0.5
"The #CollegeCheatingScandal revealed the rotten core at the center of college admissions, but the process has always been rigged to benefit higher-income students https://on.mtv.com/2F6FyIc",3.0,24,37,3/18/19 19:26,-0.1,0.1
Wondering if #FelicityHuffman & #LoriLoughlin fought for gun control as hard as they fought for equality for young women  Are they any videos out there #Hypocrisy101,1.0,42,35,3/15/19 18:57,-0.09583333333333334,0.4708333333333333
The celebrity college bribery ring draws attention to the incarceration of Black parents for lesser crimes #CollegeCheatingScandal http://bit.ly/2TR6NA7pic.twitter.com/FKHdN7Brhs,2.0,15,34,3/30/19 6:30,-0.08333333333333333,0.4666666666666667
"Called my parents on a Sat afternoon to tell them how I had volunteered/worked on a farm, a food pantry and nursing home that week.They said they had both been cutting yards ON THEIR DAY OFF since 6am to get enough money for two kids in college. I cried. #CollegeCheatingScandal",1.0,7,34,3/16/19 7:30,-0.3,0.7
I bet the only reason the idiot that wrote that on the screen got the job is because his parents payed for him to get into college! #CollegeCheatingScandal #MexicanCountries,2.0,2,31,3/31/19 6:35,-0.5,0.9
"#OperationVarsityBlues: Vile Hollywood Brats, Influencer Snob Frauds and Cons, Blatant Bribery  [VIDEO] #LionelNation #CollegeCheatingScandal#CollegeAdmissionsScam #FelicityHuffman #LoriLoughlin #HillaryForPrison #ObamasTranscripts #Parity #Justicehttps://youtu.be/BSCbu2Wp7pc",5.0,15,29,3/16/19 20:16,-0.5,0.5
"Sorry, just had to! #CollegeCheatingScandal pic.twitter.com/WrsFnI2UxG",1.0,20,27,3/16/19 15:25,-0.625,1.0
A book deal on the #CollegeCheatingScandal has already been inked. The book will be titled 'Guilty Admissions' http://thr.cm/fNRhaxpic.twitter.com/AtaYkPtvZJ,1.0,14,27,3/15/19 0:13,-0.5,1.0
"Camila is a low-income student who skips meals, worries about rent, & loses countless hours of sleep in order to succeed at her #IvyLeague school. After the #CollegeCheatingScandal broke, she wrote an essay on @Quora that's inspired hundreds to help her.https://www.gofundme.com/help-camila-graduate-from-yale?pc=tw_organic_help-camila-graduate-from-yale&utm_source=twitter&utm_medium=organic&utm_campaign=help-camila-graduate-from-yale_",6.0,11,27,3/15/19 8:51,-0.15,0.3
"Not broken for who? Very few #ADOS are admitted into college. Black immigrants are  that AA box. Quitlying@thehill Everyone needs to go to jail that participated in this #CollegeCheatingScandal #CollegeAdmissionScandal, period. https://twitter.com/thehill/status/1106394865376653313_",1.0,10,25,3/14/19 20:25,-0.08166666666666667,0.24083333333333334
Its also a story of non disabled people abusing accommodations for students with disabilities which contributes to the idea that these accommodations give them an unfair advantage. This opens disabled students to greater scrutiny & suspicions of cheating #CollegeCheatingScandal,0.0,8,24,3/14/19 23:54,-0.09999999999999998,0.525
Exactly. Fixing the #AdmissionsScandal won't solve #inequality in college. It's the outrageous tuition that keeps the playing field completely uneven. @global_uoft @UofT #CollegeCheatingScandal https://www.nytimes.com/2019/03/15/your-money/college-admissions-wealth.html_,2.0,6,23,3/15/19 5:46,-0.31666666666666665,0.48333333333333334
"What is saddest part of #VarsityBlues #CollegeCheatingScandal per Julia Roberts? ""The parents didn't believe in their kids."" NO! They KNEW their kids weren't smart enough to get in (grades, test scores, accomps), SO THEY BROKE THE LAW. That's sad! #MAGAhttps://www.yahoo.com/huffpost/julia-roberts-nails-could-saddest-091831780.html_",1.0,17,22,3/19/19 11:02,-0.1369047619047619,0.7142857142857143
"If you think that the #CollegeAdmissionsScandal is limited to the 1%, you're wrong. The American middle-class are to blame too  paying your way into college via test prep and private tutors is pervasive in America: https://bostonreview.net/reading-lists/rosie-gillies-boston-review-college-admissions-scam-not-problem_",0.0,10,21,3/17/19 6:20,-0.14285714285714285,0.35446428571428573
"Exactly what @abigailseldin and @saragoldrickrab said: ""Why did it take a celebrity scandal to talk absurd college costs?"" | Opinion https://www.philly.com/opinion/commentary/college-admissions-scandal-cost-student-debt-20190314.html?__vfz=medium%3Dsharebar_ via @phillydotcom #CollegeCheatingScandal #HEA #highered",1.0,9,18,3/15/19 7:15,-0.125,0.625
Another parent cheating scandal:Buying fake vaccine exemptions to avoid school shots.This scam puts #publichealth at risk.#vaccineswork #SoMeDocs #collegescam._@sacbee_newshttps://www.sacbee.com/opinion/california-forum/article228230439.html_,1.0,5,14,3/24/19 9:48,-0.5,1.0
"Sometimes I have real writing to do but instead procrastinate & write fluffy stuff as a goof, like this: https://wordsseemoutofplace.blogspot.com/2019/03/my-misspent-youth-say-it-aint-so-aunt.html_This is NOT a defense of #LoriLoughlin, read it with tongue in cheek! It does make a minor point about celebrity worship tho.#FreeAuntBecky #friyaypic.twitter.com/s9CaiDezOy",4.0,8,10,3/22/19 6:25,-0.03333333333333333,0.30000000000000004
The son of parents involved in the #CollegeCheatingScandal smoked a blunt while telling reporters the situation isn't that serious http://bit.ly/2YBLUbypic.twitter.com/VLz25Z5n9u,4.0,6,7,3/30/19 14:00,-0.3333333333333333,0.6666666666666666
Schools implicated in the #CollegeCheatingScandal should have to pay back the tuition of ALL students. They are no longer elite degrees. #employers have to wonder if a graduate from that school is one of the cheaters. Blame the institutions not the kids.,0.0,2,3,3/28/19 5:54,-0.2,0.25
NOW: former Yale womens soccer coach Rudy Meredith at federal court in #Boston making initial appearance. Expected to plead guilty this afternoon to taking hundreds of thousands in bribes as part of #collegecheatingscandal. @7news #Bostonpic.twitter.com/nvkBIFe0Zz,1.0,1,3,3/28/19 8:07,-0.15,0.35
Lets not forget #LoriLoughlin who deserves to be in jail for what she did with the college bribery case. pic.twitter.com/hSk0c4iXcx,0.0,1,2,3/24/19 21:08,-0.1,0.0
"#LoriLoughlin and #MossimoGiannulli's marriage may be ""in trouble"" following the college admissions scandal  but it wasnt always this way. (: Donato Sardella/Getty Images) Via: @intouchweeklypic.twitter.com/0yCqnyYthe",0.0,1,1,3/28/19 15:02,-0.1,0.15000000000000002
"My piece #PlagiarizedGenius about the recent #CollegeCheatingScandal revealing how the system & schools are ignoring the many for the few... Growing up in Africa, Asia/India makes it difficult to accept; so much potential displaced due to war/poverty & lost to history #equalitypic.twitter.com/1H9eh1wsZD",0.0,0,1,3/25/19 16:07,-0.05416666666666667,0.5375
"#CollegeCheatingScandal @RonanFarrow @JohnCarreyrou @60Minutes @CBSNews  The longer this massive 2004 cheating scandal goes unreported & unpunished, the worse it will be for journalists! Eventually lawsuits will FORCE its disclosure & focus attention on the MEDIA'S ROLE IN IT!pic.twitter.com/gqDDotWBog",0.0,0,0,4/2/19 11:00,-0.25,0.8
"#CollegeCheatingScandal  Just like in the #Theranos scandal, the press & #Stanford is also heavily involved in this 2004 FRAUD scandal! Eventually lawsuits will FORCE its disclosure & focus attention on the MEDIA'S ROLE IN IT!https://abcnews.go.com/WNT/PersonOfWeek/story?id=319677&page=1_http://www.nbcnews.com/id/6666008/ns/us_news-environment/t/energy-invention-nets-scholarship-teen/_pic.twitter.com/jM5Pd6XD0i",0.0,0,0,4/2/19 11:05,-0.3125,0.5
"Our 1st day in Washington was supposed to be spent at the #SmithsonianAfricanAmericanMuseum but the government #ShutDown changed all of that. No worries, we hit #Georgetown instead. So_ https://www.instagram.com/p/BsM9l9ahP-X/?utm_source=ig_twitter_share&igshid=1t3n2xs82jxv9_",1.0,0,2,1/3/19 22:26,-0.1,0.1
Washington Has A Dark Secret!https://www.amazon.com/s/ref=nb_sb_noss_2?url=search-alias%3Daps&field-keywords=maszka_#Maszka #OrangeCounty #LaStampa #WaPo #AlAhram #cinemax #MGM #Youtube #Iran #Trump #Forbes #snapchat #Reuters #FoxNews #GMA #Yahoo #VanityFair #PennState #NYU #Georgetown #storytellers #BelfastTelegraph #eveningnews #theviewpic.twitter.com/wSqT1lh7Sa,0.0,18,19,1/1/19 18:02,-0.325,0.55
WEB GEM: #Georgetown SS Posey ('19) makes stop/throw from near shallow left #EFND @EFND_Baseball [: @Emily_E2020]pic.twitter.com/TsOjr4KqpC,1.0,8,70,3/31/19 7:36,-0.07777777777777777,0.3
Williamson County officials seeking missing 86-year-old from #Georgetown http://bit.ly/2ArPuun,0.0,0,0,1/1/19 15:14,-0.2,0.05
Tons of new updates about parents and a former tennis coach at #Georgetown implicated in today's #college #admissions bombshell. Read the coverage from me and @nickgavio for the @GtownVoice:https://georgetownvoice.com/2019/03/12/nationwide-college-admissions-scandal-implicates-former-tennis-coach-parents/_,0.0,4,11,3/12/19 14:46,-0.08787878787878789,0.3181818181818182
PLEASE #RETWEET: #Georgetown police seeking missing man with cognitive impairment http://bit.ly/2TDIdiY,0.0,14,5,2/6/19 4:13,-0.2,0.05
A few  photos from #Georgetown in south #Seattle - comprehensive coverage of #seattlesnow here https://www.seattletimes.com/seattle-news/weather/winter-weather-returns-bringing-snow-south-through-region-sunday/_ #wawxpic.twitter.com/B7BnSDMTR8,1.0,7,48,2/4/19 13:56,-0.2,0.1
"#cats LOST #Georgetown ON,CA, Domestic Long Hair, Aug.16/17, http://www.helpinglostpets.com/petdetail/?id=1888196_",0.0,2,0,1/1/19 14:20,-0.025,0.25
".@MikeTrout & Andrew Luck wouldnt do something outdated like a Disco Battle_ so why would they drink an outdated sports drink? Thanks @Gatorade, well take it from here. #ObsessedWithBetterpic.twitter.com/BG2vHDLEdV",188.0,1.4K,4.9K,3/27/19 6:12,-0.20000000000000004,0.48888888888888893
"#Butler dropped its second straight game, with the #Georgetown loss forcing an 0-1 start to #BigEast play.Here are three takeaways from the home loss.https://thebutlercollegian.com/?p=37054",0.0,1,2,1/2/19 18:20,-0.06666666666666667,0.26666666666666666
"#Yale, #Georgetown, #Stanford and other schools tooAdmissions are tough, so what do rich folks do?They just cheat the systems - a total disgraceTo hardworking kids who their kids would displacepic.twitter.com/1TIvXNonpj",0.0,4,6,3/12/19 9:45,-0.03472222222222221,0.6770833333333334
Girls Area Round Playoff Basketball FRIDAY#Georgetown vs #MagnoliaWestLIVE AUDIO 7pm http://www.shnsports.com/scoreboard/girls-high-school-basketball-georgetown-eagles-vs-magnolia-west-mustangs-2-15-2019-650pm-pregame-700pm-tipoff/_@robhipp on the call@CoachFarney @GeorgetownISD @MWHS_GBB @westmustangs @FanstandATX @ghsbluecrew18 @hoopinsider @GeorgetownHS #txhshoopspic.twitter.com/fqnwlaIXL9,0.0,14,16,2/14/19 20:24,-0.03181818181818183,0.45
